code,time,close
6871,2026-05-18 13:50:00,53.35
6871,2026-05-18 13:55:00,53.7
6871,2026-05-18 14:00:00,54.25
6871,2026-05-18 14:05:00,53.85
6871,2026-05-18 14:10:00,53.0
6871,2026-05-18 14:15:00,54.0
6871,2026-05-18 14:20:00,54.25
6871,2026-05-18 14:25:00,53.7
6871,2026-05-18 14:30:00,53.9
6871,2026-05-18 14:35:00,55.0
6871,2026-05-18 14:40:00,54.7
6871,2026-05-18 14:45:00,54.4
6871,2026-05-18 14:50:00,53.9
6871,2026-05-18 14:55:00,54.15
6871,2026-05-18 15:00:00,53.65
6871,2026-05-18 15:05:00,52.8
6871,2026-05-18 15:10:00,53.1
6871,2026-05-18 15:15:00,53.5
6871,2026-05-18 15:20:00,53.4
6871,2026-05-18 15:25:00,53.35
6871,2026-05-18 15:30:00,53.25
6871,2026-05-18 15:35:00,53.3
6871,2026-05-18 15:40:00,53.65
6871,2026-05-18 15:45:00,53.5
6871,2026-05-18 15:50:00,53.35
6871,2026-05-18 15:55:00,53.7
6871,2026-05-18 16:00:00,53.75
1187,2026-05-06 09:35:00,36.26
1187,2026-05-06 09:40:00,36.6
1187,2026-05-06 09:45:00,36.52
1187,2026-05-06 09:50:00,36.44
1187,2026-05-06 09:55:00,36.4
1187,2026-05-06 10:00:00,36.28
1187,2026-05-06 10:05:00,36.3
1187,2026-05-06 10:10:00,36.72
1187,2026-05-06 10:15:00,36.72
1187,2026-05-06 10:20:00,36.84
1187,2026-05-06 10:25:00,36.68
1187,2026-05-06 10:30:00,36.68
1187,2026-05-06 10:35:00,36.8
1187,2026-05-06 10:40:00,37.08
1187,2026-05-06 10:45:00,37.1
1187,2026-05-06 10:50:00,37.06
1187,2026-05-06 10:55:00,37.04
1187,2026-05-06 11:00:00,36.88
1187,2026-05-06 11:05:00,36.9
1187,2026-05-06 11:10:00,36.82
1187,2026-05-06 11:15:00,36.78
1187,2026-05-06 11:20:00,36.74
1187,2026-05-06 11:25:00,36.72
1187,2026-05-06 11:30:00,37.0
1187,2026-05-06 11:35:00,37.06
1187,2026-05-06 11:40:00,36.76
1187,2026-05-06 11:45:00,36.78
1187,2026-05-06 11:50:00,37.04
1187,2026-05-06 11:55:00,36.88
1187,2026-05-06 12:00:00,36.98
1187,2026-05-06 13:05:00,36.94
1187,2026-05-06 13:10:00,36.9
1187,2026-05-06 13:15:00,36.82
1187,2026-05-06 13:20:00,36.76
1187,2026-05-06 13:25:00,36.72
1187,2026-05-06 13:30:00,36.84
1187,2026-05-06 13:35:00,36.8
1187,2026-05-06 13:40:00,36.74
1187,2026-05-06 13:45:00,36.72
1187,2026-05-06 13:50:00,36.7
1187,2026-05-06 13:55:00,36.7
1187,2026-05-06 14:00:00,36.68
1187,2026-05-06 14:05:00,36.66
1187,2026-05-06 14:10:00,36.66
1187,2026-05-06 14:15:00,36.64
1187,2026-05-06 14:20:00,36.62
1187,2026-05-06 14:25:00,36.62
1187,2026-05-06 14:30:00,36.64
1187,2026-05-06 14:35:00,36.62
1187,2026-05-06 14:40:00,36.6
1187,2026-05-06 14:45:00,36.6
1187,2026-05-06 14:50:00,36.58
1187,2026-05-06 14:55:00,36.48
1187,2026-05-06 15:00:00,36.5
1187,2026-05-06 15:05:00,36.36
1187,2026-05-06 15:10:00,36.32
1187,2026-05-06 15:15:00,36.32
1187,2026-05-06 15:20:00,36.86
1187,2026-05-06 15:25:00,37.9
1187,2026-05-06 15:30:00,39.26
1187,2026-05-06 15:35:00,39.38
1187,2026-05-06 15:40:00,39.26
1187,2026-05-06 15:45:00,38.9
1187,2026-05-06 15:50:00,39.02
1187,2026-05-06 15:55:00,38.9
1187,2026-05-06 16:00:00,38.9
3310,2026-05-27 09:35:00,29.54
3310,2026-05-27 09:40:00,29.5
3310,2026-05-27 09:45:00,28.8
3310,2026-05-27 09:50:00,29.5
3310,2026-05-27 09:55:00,31.08
3310,2026-05-27 10:00:00,36.0
3310,2026-05-27 10:05:00,37.5
3310,2026-05-27 10:10:00,36.6
3310,2026-05-27 10:15:00,35.86
3310,2026-05-27 10:20:00,35.8
3310,2026-05-27 10:25:00,35.68
3310,2026-05-27 10:30:00,34.9
3310,2026-05-27 10:35:00,34.5
3310,2026-05-27 10:40:00,35.0
3310,2026-05-27 10:45:00,33.1
3310,2026-05-27 10:50:00,34.7
3310,2026-05-27 10:55:00,35.0
3310,2026-05-27 11:00:00,34.6
3310,2026-05-27 11:05:00,34.66
3310,2026-05-27 11:10:00,33.98
3310,2026-05-27 11:15:00,33.92
3310,2026-05-27 11:20:00,33.6
3310,2026-05-27 11:25:00,33.78
3310,2026-05-27 11:30:00,34.06
3310,2026-05-27 11:35:00,35.4
3310,2026-05-27 11:40:00,35.5
3310,2026-05-27 11:45:00,35.0
3310,2026-05-27 11:50:00,36.78
3310,2026-05-27 11:55:00,36.8
3310,2026-05-27 12:00:00,37.4
3310,2026-05-27 13:05:00,37.58
3310,2026-05-27 13:10:00,37.6
3310,2026-05-27 13:15:00,35.64
3310,2026-05-27 13:20:00,36.64
3310,2026-05-27 13:25:00,36.8
3310,2026-05-27 13:30:00,35.72
3310,2026-05-27 13:35:00,36.0
3310,2026-05-27 13:40:00,36.0
3310,2026-05-27 13:45:00,36.02
3310,2026-05-27 13:50:00,35.8
3310,2026-05-27 13:55:00,35.44
3310,2026-05-27 14:00:00,35.28
3310,2026-05-27 14:05:00,35.5
3310,2026-05-27 14:10:00,35.52
3310,2026-05-27 14:15:00,36.22
3310,2026-05-27 14:20:00,35.92
3310,2026-05-27 14:25:00,37.02
3310,2026-05-27 14:30:00,36.22
3310,2026-05-27 14:35:00,36.12
3310,2026-05-27 14:40:00,37.2
3310,2026-05-27 14:45:00,38.2
3310,2026-05-27 14:50:00,39.04
3310,2026-05-27 14:55:00,38.4
3310,2026-05-27 15:00:00,38.06
3310,2026-05-27 15:05:00,38.08
3310,2026-05-27 15:10:00,38.88
3310,2026-05-27 15:15:00,38.4
3310,2026-05-27 15:20:00,38.18
3310,2026-05-27 15:25:00,37.42
3310,2026-05-27 15:30:00,37.2
3310,2026-05-27 15:35:00,37.06
3310,2026-05-27 15:40:00,37.4
3310,2026-05-27 15:45:00,37.46
3310,2026-05-27 15:50:00,38.1
3310,2026-05-27 15:55:00,38.74
3310,2026-05-27 16:00:00,39.9
3388,2026-05-29 09:35:00,28.8
3388,2026-05-29 09:40:00,29.04
3388,2026-05-29 09:45:00,28.5
3388,2026-05-29 09:50:00,27.1
3388,2026-05-29 09:55:00,27.4
3388,2026-05-29 10:00:00,27.22
3388,2026-05-29 10:05:00,27.0
3388,2026-05-29 10:10:00,27.0
3388,2026-05-29 10:15:00,26.94
3388,2026-05-29 10:20:00,26.2
3388,2026-05-29 10:25:00,24.72
3388,2026-05-29 10:30:00,24.92
3388,2026-05-29 10:35:00,24.92
3388,2026-05-29 10:40:00,25.4
3388,2026-05-29 10:45:00,25.52
3388,2026-05-29 10:50:00,25.2
3388,2026-05-29 10:55:00,25.0
3388,2026-05-29 11:00:00,24.16
3388,2026-05-29 11:05:00,24.2
3388,2026-05-29 11:10:00,23.76
3388,2026-05-29 11:15:00,23.0
3388,2026-05-29 11:20:00,22.72
3388,2026-05-29 11:25:00,23.26
3388,2026-05-29 11:30:00,23.62
3388,2026-05-29 11:35:00,24.12
3388,2026-05-29 11:40:00,24.22
3388,2026-05-29 11:45:00,24.3
3388,2026-05-29 11:50:00,24.28
3388,2026-05-29 11:55:00,24.4
3388,2026-05-29 12:00:00,25.62
3388,2026-05-29 13:05:00,27.1
3388,2026-05-29 13:10:00,26.24
3388,2026-05-29 13:15:00,26.4
3388,2026-05-29 13:20:00,25.38
3388,2026-05-29 13:25:00,25.0
3388,2026-05-29 13:30:00,24.7
3388,2026-05-29 13:35:00,24.58
3388,2026-05-29 13:40:00,24.42
3388,2026-05-29 13:45:00,24.6
3388,2026-05-29 13:50:00,24.34
3388,2026-05-29 13:55:00,24.2
3388,2026-05-29 14:00:00,23.78
3388,2026-05-29 14:05:00,23.82
3388,2026-05-29 14:10:00,23.96
3388,2026-05-29 14:15:00,23.98
3388,2026-05-29 14:20:00,23.94
3388,2026-05-29 14:25:00,23.82
3388,2026-05-29 14:30:00,23.5
3388,2026-05-29 14:35:00,23.58
3388,2026-05-29 14:40:00,23.56
3388,2026-05-29 14:45:00,23.46
3388,2026-05-29 14:50:00,23.2
3388,2026-05-29 14:55:00,23.04
3388,2026-05-29 15:00:00,22.92
3388,2026-05-29 15:05:00,22.52
3388,2026-05-29 15:10:00,22.78
3388,2026-05-29 15:15:00,23.12
3388,2026-05-29 15:20:00,22.8
3388,2026-05-29 15:25:00,22.58
3388,2026-05-29 15:30:00,22.18
3388,2026-05-29 15:35:00,21.78
3388,2026-05-29 15:40:00,21.32
3388,2026-05-29 15:45:00,21.36
3388,2026-05-29 15:50:00,21.48
3388,2026-05-29 15:55:00,22.06
3388,2026-05-29 16:00:00,22.8
6872,2026-05-22 09:35:00,165.0
6872,2026-05-22 09:40:00,175.0
6872,2026-05-22 09:45:00,175.0
6872,2026-05-22 09:50:00,178.0
6872,2026-05-22 09:55:00,183.2
6872,2026-05-22 10:00:00,183.0
6872,2026-05-22 10:05:00,179.3
6872,2026-05-22 10:10:00,174.0
6872,2026-05-22 10:15:00,178.0
6872,2026-05-22 10:20:00,186.0
6872,2026-05-22 10:25:00,181.5
6872,2026-05-22 10:30:00,182.0
6872,2026-05-22 10:35:00,181.8
6872,2026-05-22 10:40:00,180.1
6872,2026-05-22 10:45:00,183.6
6872,2026-05-22 10:50:00,180.1
6872,2026-05-22 10:55:00,185.9
6872,2026-05-22 11:00:00,183.9
6872,2026-05-22 11:05:00,183.0
6872,2026-05-22 11:10:00,182.0
6872,2026-05-22 11:15:00,186.7
6872,2026-05-22 11:20:00,190.6
6872,2026-05-22 11:25:00,187.5
6872,2026-05-22 11:30:00,187.9
6872,2026-05-22 11:35:00,185.1
6872,2026-05-22 11:40:00,179.0
6872,2026-05-22 11:45:00,182.9
6872,2026-05-22 11:50:00,181.8
6872,2026-05-22 11:55:00,176.7
6872,2026-05-22 12:00:00,178.6
6872,2026-05-22 13:05:00,172.6
6872,2026-05-22 13:10:00,172.3
6872,2026-05-22 13:15:00,175.2
6872,2026-05-22 13:20:00,176.0
6872,2026-05-22 13:25:00,178.0
6872,2026-05-22 13:30:00,176.2
6872,2026-05-22 13:35:00,175.6
6872,2026-05-22 13:40:00,175.6
6872,2026-05-22 13:45:00,178.4
6872,2026-05-22 13:50:00,180.0
6872,2026-05-22 13:55:00,179.0
6872,2026-05-22 14:00:00,184.0
6872,2026-05-22 14:05:00,181.2
6872,2026-05-22 14:10:00,182.0
6872,2026-05-22 14:15:00,181.1
6872,2026-05-22 14:20:00,183.0
6872,2026-05-22 14:25:00,181.0
6872,2026-05-22 14:30:00,180.6
6872,2026-05-22 14:35:00,185.0
6872,2026-05-22 14:40:00,187.0
6872,2026-05-22 14:45:00,195.0
6872,2026-05-22 14:50:00,188.8
6872,2026-05-22 14:55:00,189.0
6872,2026-05-22 15:00:00,190.8
6872,2026-05-22 15:05:00,187.0
6872,2026-05-22 15:10:00,190.0
6872,2026-05-22 15:15:00,192.5
6872,2026-05-22 15:20:00,190.5
6872,2026-05-22 15:25:00,192.5
6872,2026-05-22 15:30:00,198.7
6872,2026-05-22 15:35:00,202.6
6872,2026-05-22 15:40:00,219.0
6872,2026-05-22 15:45:00,208.0
6872,2026-05-22 15:50:00,205.2
6872,2026-05-22 15:55:00,204.4
6872,2026-05-22 16:00:00,211.0
901,2026-05-27 09:35:00,59.95
901,2026-05-27 09:40:00,58.0
901,2026-05-27 09:45:00,61.5
901,2026-05-27 09:50:00,68.3
901,2026-05-27 09:55:00,65.0
901,2026-05-27 10:00:00,64.2
901,2026-05-27 10:05:00,64.5
901,2026-05-27 10:10:00,65.3
901,2026-05-27 10:15:00,66.65
901,2026-05-27 10:20:00,67.4
901,2026-05-27 10:25:00,66.55
901,2026-05-27 10:30:00,65.7
901,2026-05-27 10:35:00,66.05
901,2026-05-27 10:40:00,65.6
901,2026-05-27 10:45:00,65.5
901,2026-05-27 10:50:00,65.2
901,2026-05-27 10:55:00,64.3
901,2026-05-27 11:00:00,64.0
901,2026-05-27 11:05:00,64.1
901,2026-05-27 11:10:00,63.75
901,2026-05-27 11:15:00,63.9
901,2026-05-27 11:20:00,62.45
901,2026-05-27 11:25:00,62.35
901,2026-05-27 11:30:00,62.35
901,2026-05-27 11:35:00,63.1
901,2026-05-27 11:40:00,64.0
901,2026-05-27 11:45:00,63.3
901,2026-05-27 11:50:00,64.8
901,2026-05-27 11:55:00,64.1
901,2026-05-27 12:00:00,65.0
901,2026-05-27 13:05:00,65.1
901,2026-05-27 13:10:00,64.2
901,2026-05-27 13:15:00,64.3
901,2026-05-27 13:20:00,66.85
901,2026-05-27 13:25:00,65.7
901,2026-05-27 13:30:00,66.5
901,2026-05-27 13:35:00,68.0
901,2026-05-27 13:40:00,69.0
901,2026-05-27 13:45:00,68.95
901,2026-05-27 13:50:00,67.2
901,2026-05-27 13:55:00,69.75
901,2026-05-27 14:00:00,68.7
901,2026-05-27 14:05:00,65.9
901,2026-05-27 14:10:00,63.75
901,2026-05-27 14:15:00,65.3
901,2026-05-27 14:20:00,65.7
901,2026-05-27 14:25:00,65.95
901,2026-05-27 14:30:00,64.8
901,2026-05-27 14:35:00,65.2
901,2026-05-27 14:40:00,65.2
901,2026-05-27 14:45:00,66.45
901,2026-05-27 14:50:00,67.4
901,2026-05-27 14:55:00,67.0
901,2026-05-27 15:00:00,66.05
901,2026-05-27 15:05:00,65.6
901,2026-05-27 15:10:00,65.6
901,2026-05-27 15:15:00,65.65
901,2026-05-27 15:20:00,64.5
901,2026-05-27 15:25:00,60.4
901,2026-05-27 15:30:00,60.05
901,2026-05-27 15:35:00,59.0
901,2026-05-27 15:40:00,62.3
901,2026-05-27 15:45:00,60.35
901,2026-05-27 15:50:00,60.85
901,2026-05-27 15:55:00,61.15
901,2026-05-27 16:00:00,61.2
2723,2026-05-27 09:35:00,178.0
2723,2026-05-27 09:40:00,192.0
2723,2026-05-27 09:45:00,197.1
2723,2026-05-27 09:50:00,195.0
2723,2026-05-27 09:55:00,191.0
2723,2026-05-27 10:00:00,196.2
2723,2026-05-27 10:05:00,201.2
2723,2026-05-27 10:10:00,212.0
2723,2026-05-27 10:15:00,205.0
2723,2026-05-27 10:20:00,211.4
2723,2026-05-27 10:25:00,215.6
2723,2026-05-27 10:30:00,218.0
2723,2026-05-27 10:35:00,218.4
2723,2026-05-27 10:40:00,201.2
2723,2026-05-27 10:45:00,198.8
2723,2026-05-27 10:50:00,202.2
2723,2026-05-27 10:55:00,202.4
2723,2026-05-27 11:00:00,200.6
2723,2026-05-27 11:05:00,199.5
2723,2026-05-27 11:10:00,198.0
2723,2026-05-27 11:15:00,198.1
2723,2026-05-27 11:20:00,195.4
2723,2026-05-27 11:25:00,194.8
2723,2026-05-27 11:30:00,192.1
2723,2026-05-27 11:35:00,194.9
2723,2026-05-27 11:40:00,192.7
2723,2026-05-27 11:45:00,193.7
2723,2026-05-27 11:50:00,199.7
2723,2026-05-27 11:55:00,197.0
2723,2026-05-27 12:00:00,200.0
2723,2026-05-27 13:05:00,200.0
2723,2026-05-27 13:10:00,194.0
2723,2026-05-27 13:15:00,199.2
2723,2026-05-27 13:20:00,196.4
2723,2026-05-27 13:25:00,197.9
2723,2026-05-27 13:30:00,203.0
2723,2026-05-27 13:35:00,202.0
2723,2026-05-27 13:40:00,199.3
2723,2026-05-27 13:45:00,201.0
2723,2026-05-27 13:50:00,200.0
2723,2026-05-27 13:55:00,199.5
2723,2026-05-27 14:00:00,200.6
2723,2026-05-27 14:05:00,195.2
2723,2026-05-27 14:10:00,199.0
2723,2026-05-27 14:15:00,198.2
2723,2026-05-27 14:20:00,195.9
2723,2026-05-27 14:25:00,198.0
2723,2026-05-27 14:30:00,196.4
2723,2026-05-27 14:35:00,195.8
2723,2026-05-27 14:40:00,198.0
2723,2026-05-27 14:45:00,197.5
2723,2026-05-27 14:50:00,197.2
2723,2026-05-27 14:55:00,199.7
2723,2026-05-27 15:00:00,196.1
2723,2026-05-27 15:05:00,198.1
2723,2026-05-27 15:10:00,199.0
2723,2026-05-27 15:15:00,197.9
2723,2026-05-27 15:20:00,192.0
2723,2026-05-27 15:25:00,190.0
2723,2026-05-27 15:30:00,186.0
2723,2026-05-27 15:35:00,190.0
2723,2026-05-27 15:40:00,194.0
2723,2026-05-27 15:45:00,195.4
2723,2026-05-27 15:50:00,198.3
2723,2026-05-27 15:55:00,198.0
2723,2026-05-27 16:00:00,203.0
1081,2026-06-05 09:35:00,63.2
1081,2026-06-05 09:40:00,59.65
1081,2026-06-05 09:45:00,61.5
1081,2026-06-05 09:50:00,60.75
1081,2026-06-05 09:55:00,61.3
1081,2026-06-05 10:00:00,62.15
1081,2026-06-05 10:05:00,61.7
1081,2026-06-05 10:10:00,61.5
1081,2026-06-05 10:15:00,62.4
1081,2026-06-05 10:20:00,62.65
1081,2026-06-05 10:25:00,63.75
1081,2026-06-05 10:30:00,63.4
1081,2026-06-05 10:35:00,63.25
1081,2026-06-05 10:40:00,63.25
1081,2026-06-05 10:45:00,62.6
1081,2026-06-05 10:50:00,62.5
1081,2026-06-05 10:55:00,62.6
1081,2026-06-05 11:00:00,62.2
1081,2026-06-05 11:05:00,62.2
1081,2026-06-05 11:10:00,62.4
1081,2026-06-05 11:15:00,63.0
1081,2026-06-05 11:20:00,62.3
1081,2026-06-05 11:25:00,62.65
1081,2026-06-05 11:30:00,63.6
1081,2026-06-05 11:35:00,64.0
1081,2026-06-05 11:40:00,63.9
1081,2026-06-05 11:45:00,63.6
1081,2026-06-05 11:50:00,63.5
1081,2026-06-05 11:55:00,63.5
1081,2026-06-05 12:00:00,63.45
1081,2026-06-05 13:05:00,63.05
1081,2026-06-05 13:10:00,63.05
1081,2026-06-05 13:15:00,63.5
1081,2026-06-05 13:20:00,64.0
1081,2026-06-05 13:25:00,64.6
1081,2026-06-05 13:30:00,64.7
1081,2026-06-05 13:35:00,65.0
1081,2026-06-05 13:40:00,64.35
1081,2026-06-05 13:45:00,64.85
1081,2026-06-05 13:50:00,64.85
1081,2026-06-05 13:55:00,64.85
1081,2026-06-05 14:00:00,64.8
1081,2026-06-05 14:05:00,64.35
1081,2026-06-05 14:10:00,64.15
1081,2026-06-05 14:15:00,64.05
1081,2026-06-05 14:20:00,64.2
1081,2026-06-05 14:25:00,64.95
1081,2026-06-05 14:30:00,64.95
1081,2026-06-05 14:35:00,65.0
1081,2026-06-05 14:40:00,64.55
1081,2026-06-05 14:45:00,65.45
1081,2026-06-05 14:50:00,65.4
1081,2026-06-05 14:55:00,65.2
1081,2026-06-05 15:00:00,65.55
1081,2026-06-05 15:05:00,65.8
1081,2026-06-05 15:10:00,66.0
1081,2026-06-05 15:15:00,66.0
1081,2026-06-05 15:20:00,66.0
1081,2026-06-05 15:25:00,66.2
1081,2026-06-05 15:30:00,66.1
1081,2026-06-05 15:35:00,66.25
1081,2026-06-05 15:40:00,66.05
1081,2026-06-05 15:45:00,66.3
1081,2026-06-05 15:50:00,66.3
1081,2026-06-05 15:55:00,66.3
1081,2026-06-05 16:00:00,66.4
1779,2026-06-05 09:35:00,155.9
1779,2026-06-05 09:40:00,150.3
1779,2026-06-05 09:45:00,140.8
1779,2026-06-05 09:50:00,141.0
1779,2026-06-05 09:55:00,139.9
1779,2026-06-05 10:00:00,137.5
1779,2026-06-05 10:05:00,138.7
1779,2026-06-05 10:10:00,141.0
1779,2026-06-05 10:15:00,146.6
1779,2026-06-05 10:20:00,141.3
1779,2026-06-05 10:25:00,146.1
1779,2026-06-05 10:30:00,145.8
1779,2026-06-05 10:35:00,147.1
1779,2026-06-05 10:40:00,150.3
1779,2026-06-05 10:45:00,152.0
1779,2026-06-05 10:50:00,149.0
1779,2026-06-05 10:55:00,150.0
1779,2026-06-05 11:00:00,149.6
1779,2026-06-05 11:05:00,145.5
1779,2026-06-05 11:10:00,147.0
1779,2026-06-05 11:15:00,144.2
1779,2026-06-05 11:20:00,145.4
1779,2026-06-05 11:25:00,143.2
1779,2026-06-05 11:30:00,143.8
1779,2026-06-05 11:35:00,144.6
1779,2026-06-05 11:40:00,143.8
1779,2026-06-05 11:45:00,143.8
1779,2026-06-05 11:50:00,143.5
1779,2026-06-05 11:55:00,142.3
1779,2026-06-05 12:00:00,139.0
1779,2026-06-05 13:05:00,137.0
1779,2026-06-05 13:10:00,137.5
1779,2026-06-05 13:15:00,136.4
1779,2026-06-05 13:20:00,136.5
1779,2026-06-05 13:25:00,137.3
1779,2026-06-05 13:30:00,137.0
1779,2026-06-05 13:35:00,136.8
1779,2026-06-05 13:40:00,138.5
1779,2026-06-05 13:45:00,136.5
1779,2026-06-05 13:50:00,136.8
1779,2026-06-05 13:55:00,136.3
1779,2026-06-05 14:00:00,135.6
1779,2026-06-05 14:05:00,133.9
1779,2026-06-05 14:10:00,132.7
1779,2026-06-05 14:15:00,136.0
1779,2026-06-05 14:20:00,134.1
1779,2026-06-05 14:25:00,133.6
1779,2026-06-05 14:30:00,134.1
1779,2026-06-05 14:35:00,132.7
1779,2026-06-05 14:40:00,132.0
1779,2026-06-05 14:45:00,129.3
1779,2026-06-05 14:50:00,130.0
1779,2026-06-05 14:55:00,132.3
1779,2026-06-05 15:00:00,133.3
1779,2026-06-05 15:05:00,130.1
1779,2026-06-05 15:10:00,130.0
1779,2026-06-05 15:15:00,127.1
1779,2026-06-05 15:20:00,127.3
1779,2026-06-05 15:25:00,131.3
1779,2026-06-05 15:30:00,138.2
1779,2026-06-05 15:35:00,133.0
1779,2026-06-05 15:40:00,133.4
1779,2026-06-05 15:45:00,133.7
1779,2026-06-05 15:50:00,132.2
1779,2026-06-05 15:55:00,133.3
1779,2026-06-05 16:00:00,131.8
2553,2026-06-03 09:35:00,25.66
2553,2026-06-03 09:40:00,25.18
2553,2026-06-03 09:45:00,25.28
2553,2026-06-03 09:50:00,25.0
2553,2026-06-03 09:55:00,24.5
2553,2026-06-03 10:00:00,23.02
2553,2026-06-03 10:05:00,20.76
2553,2026-06-03 10:10:00,19.96
2553,2026-06-03 10:15:00,19.94
2553,2026-06-03 10:20:00,21.02
2553,2026-06-03 10:25:00,22.64
2553,2026-06-03 10:30:00,24.34
2553,2026-06-03 10:35:00,24.02
2553,2026-06-03 10:40:00,23.16
2553,2026-06-03 10:45:00,23.42
2553,2026-06-03 10:50:00,22.88
2553,2026-06-03 10:55:00,22.46
2553,2026-06-03 11:00:00,21.84
2553,2026-06-03 11:05:00,20.9
2553,2026-06-03 11:10:00,21.58
2553,2026-06-03 11:15:00,20.86
2553,2026-06-03 11:20:00,21.12
2553,2026-06-03 11:25:00,21.0
2553,2026-06-03 11:30:00,21.1
2553,2026-06-03 11:35:00,21.04
2553,2026-06-03 11:40:00,20.9
2553,2026-06-03 11:45:00,21.0
2553,2026-06-03 11:50:00,21.1
2553,2026-06-03 11:55:00,21.0
2553,2026-06-03 12:00:00,21.0
2553,2026-06-03 13:05:00,21.1
2553,2026-06-03 13:10:00,21.08
2553,2026-06-03 13:15:00,21.1
2553,2026-06-03 13:20:00,21.08
2553,2026-06-03 13:25:00,21.4
2553,2026-06-03 13:30:00,21.16
2553,2026-06-03 13:35:00,21.08
2553,2026-06-03 13:40:00,21.04
2553,2026-06-03 13:45:00,20.84
2553,2026-06-03 13:50:00,20.84
2553,2026-06-03 13:55:00,20.8
2553,2026-06-03 14:00:00,20.78
2553,2026-06-03 14:05:00,20.8
2553,2026-06-03 14:10:00,21.0
2553,2026-06-03 14:15:00,21.68
2553,2026-06-03 14:20:00,21.3
2553,2026-06-03 14:25:00,20.9
2553,2026-06-03 14:30:00,20.7
2553,2026-06-03 14:35:00,20.7
2553,2026-06-03 14:40:00,20.38
2553,2026-06-03 14:45:00,20.02
2553,2026-06-03 14:50:00,19.91
2553,2026-06-03 14:55:00,20.52
2553,2026-06-03 15:00:00,21.5
2553,2026-06-03 15:05:00,22.48
2553,2026-06-03 15:10:00,22.1
2553,2026-06-03 15:15:00,21.8
2553,2026-06-03 15:20:00,22.2
2553,2026-06-03 15:25:00,21.96
2553,2026-06-03 15:30:00,21.78
2553,2026-06-03 15:35:00,21.42
2553,2026-06-03 15:40:00,21.0
2553,2026-06-03 15:45:00,21.26
2553,2026-06-03 15:50:00,21.24
2553,2026-06-03 15:55:00,20.78
2553,2026-06-03 16:00:00,21.06
