ticker,name_cn,date,close,turnover_rate
HSCIM.HK,原材料,2026-03-27,16693.8,3.7722
HSCIM.HK,原材料,2026-04-03,17319.74,2.5609
HSCIM.HK,原材料,2026-04-10,18151.46,1.5531
HSCIM.HK,原材料,2026-04-17,18124.46,2.0809
HSCIM.HK,原材料,2026-04-24,17579.95,2.1499
HSCIM.HK,原材料,2026-04-30,16719.89,1.8585
HSCIM.HK,原材料,2026-05-08,17975.69,2.0276
HSCIM.HK,原材料,2026-05-15,16333.48,2.6391
HSCIM.HK,原材料,2026-05-22,15788.3,2.3335
HSCIM.HK,原材料,2026-05-29,15338.37,2.85
HSCIM.HK,原材料,2026-06-05,14992.23,2.7078
HSCIM.HK,原材料,2026-06-12,14795.7,2.952
HSCIM.HK,原材料,2026-06-18,14506.89,3.2901
HSCIM.HK,原材料,2026-06-26,12347.63,3.5102
HSCIM.HK,原材料,2026-07-03,13372.74,2.2692
HSCIM.HK,原材料,2026-07-10,12751.65,2.1833
HSCIM.HK,原材料,2026-07-17,12612.04,2.5684
HSCIM.HK,原材料,2026-07-24,14021.21,2.8812
HSCIM.HK,原材料,2026-07-31,14312.4,1.9032
HSCIM.HK,原材料,2026-08-07,15777.91,2.4082
HSCIM.HK,原材料,2026-08-14,14864.77,2.4416
HSCIM.HK,原材料,2026-08-21,16309.03,2.3999
HSCIM.HK,原材料,2026-08-28,16487.67,2.7326
HSCIPC.HK,地产建筑,2025-06-06,1544.4,1.0873
HSCIPC.HK,地产建筑,2025-06-13,1585.08,1.5632
HSCIPC.HK,地产建筑,2025-06-20,1559.1,2.6934
HSCIPC.HK,地产建筑,2025-06-27,1620.1,3.6779
HSCIPC.HK,地产建筑,2025-07-04,1647.64,2.5233
HSCIPC.HK,地产建筑,2025-07-11,1657.81,5.1999
HSCIPC.HK,地产建筑,2025-07-18,1651.16,2.7337
HSCIPC.HK,地产建筑,2025-07-25,1719.78,3.6691
HSCIPC.HK,地产建筑,2025-08-01,1670.26,2.3345
HSCIPC.HK,地产建筑,2025-08-08,1713.62,1.4236
HSCIPC.HK,地产建筑,2025-08-15,1741.63,2.4024
HSCIPC.HK,地产建筑,2025-08-22,1730.82,2.023
HSCIPC.HK,地产建筑,2025-08-29,1694.9,3.0305
HSCIPC.HK,地产建筑,2025-09-05,1697.06,1.9245
